1
1
587 233 220
 1000
 1	108	0	76	0	30	1	1
2	110	0	43	1	25	1	1
3	92	1	81	1	55	1	1
4	81	0	33	1	28	1	1
5	120	1	99	1	73	1	3
6	111	0	70	1	48	1	1
7	98	0	72	1	46	1	1
8	95	0	66	0	31	1	1
9	85	0	84	0	30	1	1
10	71	0	32	1	25	1	1
11	36	1	34	1	25	1	2
12	97	1	67	1	62	1	1
13	33	1	25	1	23	1	1
14	95	0	27	1	26	1	2
15	94	0	81	1	44	1	1
16	41	1	39	1	38	1	1
17	104	1	74	1	65	1	1
18	52	1	41	1	36	1	1
19	104	0	78	0	34	1	1
20	83	1	77	1	46	1	2
21	74	0	56	1	30	1	1
22	95	1	80	1	63	1	1
23	56	1	35	1	33	1	1
24	96	1	95	1	49	1	1
25	88	0	68	0	30	1	1
26	80	0	65	0	29	1	1
27	60	1	55	1	41	1	1
28	113	0	56	0	20	1	1
29	93	0	31	1	31	1	1
30	87	0	83	0	26	1	1
31	110	0	67	1	44	1	2
32	118	0	25	1	21	1	1
33	61	1	44	1	39	1	2
34	120	0	30	1	26	1	1
35	107	0	49	1	25	1	1
36	64	0	60	0	26	1	1
37	91	1	67	1	54	1	1
38	78	1	64	1	49	1	1
39	61	1	34	1	31	1	1
40	119	0	94	0	36	1	1
41	81	0	34	1	34	1	1
42	57	1	56	1	42	1	1
43	69	0	48	1	30	1	1
44	81	1	58	1	42	1	1
45	76	0	74	0	26	1	1
46	93	1	77	1	67	1	1
47	83	0	63	1	32	1	1
48	79	1	65	1	43	1	2
49	112	0	69	1	40	1	1
50	97	0	44	1	31	1	1
51	98	1	60	1	51	1	1
52	119	0	46	1	27	1	3
53	112	0	51	1	44	1	1
54	97	1	68	1	49	1	1
55	118	1	77	1	76	1	2
56	97	1	73	1	49	1	1
57	95	1	82	1	76	1	2
58	91	1	71	1	69	1	1
59	76	0	38	1	36	1	1
60	81	0	66	0	22	1	1
61	60	1	40	1	33	1	1
62	93	0	42	1	41	1	1
63	102	0	82	0	39	1	1
64	60	1	59	1	38	1	1
65	79	0	56	1	30	1	1
66	70	1	52	1	39	1	1
67	113	0	51	1	36	1	1
68	96	0	38	1	33	1	2
69	107	1	64	1	57	1	2
70	81	1	80	1	70	1	1
71	71	1	57	1	47	1	2
72	120	1	95	1	62	1	1
73	65	1	50	1	48	1	1
74	112	0	78	0	31	1	1
75	63	1	62	1	38	1	1
76	90	1	84	1	72	1	1
77	115	0	90	1	48	1	2
78	72	1	68	1	47	1	1
79	109	0	45	1	43	1	2
80	119	0	73	0	28	1	1
81	78	0	38	1	37	1	1
82	70	1	63	1	61	1	1
83	83	1	73	1	50	1	1
84	114	0	68	1	53	1	1
85	107	1	84	1	78	1	1
86	90	0	76	0	35	1	1
87	40	1	34	1	32	1	1
88	66	1	53	1	34	1	1
89	60	1	56	1	32	1	1
90	86	1	83	1	51	1	1
91	94	0	81	0	26	1	1
92	98	1	75	1	59	1	2
93	68	1	68	1	44	1	1
94	87	0	30	1	24	1	1
95	89	0	55	1	29	1	2
96	54	1	43	1	34	1	1
97	99	0	57	0	27	1	1
98	82	1	51	1	43	1	1
99	78	0	34	1	33	1	1
100	51	1	51	1	39	1	1
101	49	0	25	1	21	1	1
102	60	1	51	1	41	1	2
103	103	1	76	1	64	1	1
104	95	1	70	1	62	1	1
105	111	0	49	1	26	1	1
106	85	1	84	1	72	1	1
107	48	1	36	1	31	1	1
108	86	0	76	0	38	1	2
109	71	1	48	1	47	1	1
110	90	0	43	1	33	1	1
111	98	0	52	1	44	1	1
112	73	0	37	1	23	1	1
113	61	1	48	1	39	1	3
114	75	1	75	1	63	1	2
115	74	1	42	1	40	1	1
116	98	0	88	0	26	1	2
117	97	0	69	1	41	1	1
118	89	1	77	1	46	1	4
119	73	1	64	1	55	1	1
120	84	1	69	1	66	1	2
121	38	1	37	1	29	1	1
122	61	1	47	1	39	1	2
123	57	1	44	1	42	1	1
124	98	0	79	0	20	1	1
125	83	1	76	1	57	1	1
126	75	0	62	1	36	1	1
127	60	1	55	1	45	1	2
128	79	1	64	1	40	1	1
129	103	0	76	1	44	1	1
130	96	1	82	1	59	1	1
131	86	0	51	1	27	1	3
132	103	0	54	1	31	1	1
133	83	1	71	1	62	1	1
134	106	1	76	1	71	1	1
135	78	0	58	1	30	1	2
136	79	0	25	1	20	1	1
137	97	1	94	1	73	1	1
138	91	0	87	0	43	1	2
139	97	0	48	1	29	1	1
140	119	0	25	1	21	1	1
141	54	1	49	1	36	1	1
142	86	0	70	1	42	1	1
143	88	0	67	0	30	1	1
144	109	1	82	1	75	1	1
145	88	0	39	1	35	1	1
146	91	0	81	0	36	1	1
147	103	0	97	0	27	1	3
148	75	1	49	1	42	1	1
149	105	0	49	1	35	1	1
150	109	0	57	1	50	1	1
151	71	0	55	1	32	1	1
152	91	1	57	1	57	1	1
153	80	0	66	0	29	1	1
154	71	0	30	1	22	1	2
155	93	0	47	0	22	1	2
156	72	1	55	1	43	1	1
157	73	0	46	1	33	1	1
158	90	0	83	0	20	1	2
159	91	0	76	0	35	1	1
160	71	0	67	0	27	1	1
161	78	1	71	1	42	1	2
162	86	1	71	1	56	1	1
163	115	0	35	1	27	1	1
164	103	0	73	0	30	1	2
165	64	1	63	1	53	1	1
166	66	1	51	1	46	1	1
167	82	1	77	1	54	1	1
168	98	0	97	0	31	1	1
169	100	0	62	0	31	1	1
170	94	1	65	1	49	1	1
171	112	0	68	0	33	1	1
172	76	1	56	1	45	1	1
173	117	1	65	1	63	1	1
174	81	0	47	1	32	1	2
175	98	0	65	0	32	1	2
176	79	1	56	1	47	1	2
177	76	1	57	1	50	1	1
178	65	0	53	1	27	1	1
179	65	1	55	1	40	1	2
180	60	1	50	1	32	1	1
181	85	1	57	1	44	1	1
182	57	1	48	1	46	1	2
183	87	1	73	1	44	1	2
184	82	1	60	1	45	1	3
185	97	0	58	1	42	1	1
186	86	0	65	1	37	1	2
187	99	0	53	1	44	1	1
188	65	0	30	1	29	1	1
189	79	0	63	1	37	1	1
190	118	0	64	0	28	1	2
191	118	0	37	1	28	1	2
192	104	1	57	1	53	1	1
193	103	1	74	1	54	1	1
194	93	1	74	1	71	1	2
195	67	1	51	1	37	1	2
196	49	0	38	1	22	1	1
197	93	1	65	1	62	1	1
198	78	1	71	1	70	1	1
199	96	1	92	1	60	1	1
200	40	1	37	1	35	1	2
201	97	0	81	0	27	1	1
202	102	0	78	0	39	1	1
203	113	0	46	1	36	1	1
204	66	1	50	1	42	1	1
205	101	0	30	1	26	1	1
206	100	0	56	1	35	1	1
207	91	0	50	1	40	1	2
208	106	1	61	1	56	1	1
209	103	1	63	1	58	1	2
210	75	1	57	1	41	1	1
211	71	1	68	1	64	1	2
212	85	0	67	1	39	1	2
213	97	1	63	1	56	1	2
214	61	0	48	1	30	1	2
215	80	0	54	1	35	1	3
216	73	1	66	1	62	1	2
217	90	1	74	1	69	1	2
218	118	0	61	1	40	1	1
219	94	0	43	1	31	1	1
220	90	0	49	1	30	1	1
221	61	0	43	0	20	1	1
222	74	1	73	1	59	1	1
223	58	1	53	1	51	1	1
224	100	1	62	1	53	1	1
225	64	1	46	1	45	1	1
226	83	0	71	0	34	1	1
227	80	0	51	1	34	1	1
228	71	1	60	1	46	1	1
229	113	0	56	1	46	1	1
230	110	0	76	0	31	1	1
231	71	0	61	1	35	1	1
232	87	0	82	0	41	1	1
233	105	0	85	0	37	1	1
234	92	0	66	1	36	1	1
235	100	0	47	1	36	1	1
236	99	0	98	0	37	1	2
237	97	1	79	1	49	1	1
238	70	0	41	1	33	1	1
239	68	0	35	1	28	1	2
240	118	0	67	0	32	1	2
241	117	0	65	1	38	1	1
242	82	0	54	1	28	1	1
243	74	1	69	1	64	1	1
244	83	1	69	1	47	1	1
245	95	1	74	1	55	1	1
246	70	0	65	0	28	1	1
247	86	0	51	1	31	1	1
248	95	0	85	0	40	1	1
249	98	0	29	1	29	1	1
250	120	1	69	1	68	1	1
251	103	0	51	1	44	1	2
252	87	1	78	1	67	1	1
253	81	1	75	1	48	1	1
254	74	1	57	1	39	1	1
255	66	0	34	1	28	1	1
256	104	1	95	1	74	1	2
257	87	1	70	1	61	1	1
258	111	0	75	0	30	1	1
259	106	0	40	1	33	1	1
260	68	0	61	1	33	1	1
261	83	1	47	1	45	1	1
262	70	1	54	1	49	1	2
263	48	1	36	1	31	1	2
264	99	0	54	0	25	1	2
265	119	1	97	1	72	1	1
266	39	1	32	1	31	1	1
267	85	0	57	1	36	1	2
268	97	0	67	0	30	1	1
269	93	1	74	1	66	1	1
270	108	0	59	1	31	1	3
271	76	0	70	0	27	1	1
272	71	0	49	1	32	1	3
273	96	1	81	1	60	1	1
274	92	0	51	1	32	1	1
275	67	0	43	1	26	1	2
276	98	0	73	0	23	1	1
277	85	0	66	1	37	1	1
278	67	1	63	1	34	1	1
279	112	0	66	1	34	1	1
280	93	0	36	1	28	1	2
281	91	1	78	1	49	1	1
282	113	0	51	1	34	1	1
283	96	1	91	1	76	1	1
284	52	1	49	1	36	1	1
285	99	0	66	1	34	1	1
286	94	1	83	1	59	1	2
287	90	1	66	1	53	1	1
288	99	0	64	0	24	1	1
289	99	1	93	1	79	1	1
290	77	1	62	1	47	1	1
291	63	1	49	1	38	1	1
292	84	1	56	1	43	1	1
293	71	0	40	0	20	1	2
294	64	1	62	1	57	1	1
295	109	0	72	1	46	1	1
296	64	1	51	1	34	1	1
297	117	0	54	1	42	1	1
298	96	0	75	0	31	1	1
299	83	0	59	1	41	1	1
300	120	0	36	1	20	1	1
301	113	0	92	0	33	1	2
302	52	1	37	1	28	1	1
303	57	1	33	1	29	1	1
304	99	0	37	1	30	1	1
305	92	0	64	1	33	1	1
306	119	0	59	1	39	1	1
307	54	1	52	1	49	1	1
308	75	0	45	1	35	1	1
309	79	1	68	1	44	1	2
310	116	0	49	1	47	1	1
311	83	0	44	1	23	1	1
312	98	1	96	1	56	1	1
313	78	1	72	1	57	1	1
314	98	0	88	1	47	1	1
315	41	1	33	1	31	1	2
316	59	1	35	1	34	1	1
317	83	0	78	0	37	1	1
318	68	0	34	1	33	1	3
319	103	0	69	1	49	1	1
320	97	0	53	1	32	1	2
321	92	1	63	1	50	1	1
322	108	0	57	1	40	1	1
323	62	1	60	1	58	1	1
324	101	0	46	1	25	1	1
325	99	0	53	1	36	1	2
326	67	1	67	1	55	1	1
327	99	0	46	1	38	1	1
328	103	1	80	1	79	1	2
329	91	0	69	0	32	1	1
330	71	0	63	1	33	1	1
331	95	0	54	1	36	1	1
332	72	0	51	1	34	1	2
333	64	0	35	1	32	1	1
334	78	1	77	1	55	1	1
335	76	1	50	1	41	1	1
336	116	0	97	1	53	1	1
337	91	0	25	1	24	1	1
338	83	0	56	1	35	1	1
339	40	1	26	1	23	1	2
340	117	0	52	1	39	1	2
341	90	0	81	0	40	1	2
342	98	1	94	1	75	1	2
343	62	1	57	1	50	1	2
344	119	1	84	1	80	1	1
345	75	1	60	1	60	1	1
346	59	1	42	1	34	1	1
347	76	1	74	1	51	1	1
348	95	0	65	1	39	1	2
349	100	1	91	1	70	1	1
350	81	0	40	1	26	1	2
351	93	1	83	1	47	1	1
352	116	1	77	1	66	1	1
353	108	1	97	1	59	1	1
354	77	0	48	1	30	1	1
355	86	0	51	1	35	1	1
356	61	1	44	1	42	1	1
357	90	1	67	1	51	1	1
358	67	1	41	1	41	1	1
359	80	0	30	1	30	1	1
360	69	1	51	1	38	1	2
361	94	0	92	1	47	1	1
362	118	0	98	0	22	1	1
363	69	0	49	1	27	1	1
364	97	0	91	0	39	1	1
365	93	1	79	1	54	1	1
366	88	0	59	1	33	1	1
367	116	0	67	1	37	1	1
368	97	0	35	1	28	1	1
369	87	0	71	1	41	1	2
370	77	1	54	1	44	1	1
371	47	1	40	1	32	1	1
372	97	0	80	1	43	1	1
373	96	1	75	1	57	1	1
374	111	0	60	1	32	1	1
375	96	1	79	1	69	1	2
376	67	1	64	1	60	1	1
377	90	0	75	1	45	1	1
378	91	1	60	1	47	1	1
379	78	0	68	0	29	1	2
380	67	1	39	1	35	1	1
381	98	0	55	1	37	1	2
382	89	0	45	0	20	1	2
383	118	0	96	0	48	1	1
384	108	0	44	1	28	1	1
385	49	1	47	1	30	1	1
386	80	1	79	1	47	1	1
387	81	1	79	1	63	1	1
388	77	0	63	0	20	1	1
389	119	0	60	1	48	1	1
390	98	0	66	0	29	1	1
391	99	0	60	1	48	1	1
392	72	1	54	1	39	1	1
393	39	1	26	1	26	1	1
394	49	1	43	1	36	1	1
395	100	0	90	0	33	1	2
396	79	0	78	0	29	1	1
397	90	1	81	1	80	1	2
398	71	0	52	1	32	1	1
399	118	0	69	0	23	1	1
400	109	0	65	1	35	1	1
401	88	0	54	1	39	1	3
402	94	0	54	1	36	1	1
403	87	0	77	1	43	1	1
404	100	1	80	1	72	1	2
405	83	0	40	1	36	1	1
406	91	0	54	0	22	1	1
407	109	0	58	1	54	1	2
408	94	0	55	1	30	1	2
409	34	1	32	1	31	1	1
410	83	1	80	1	57	1	2
411	108	0	40	1	26	1	2
412	72	0	37	1	32	1	2
413	93	0	93	0	28	1	1
414	71	0	56	1	33	1	1
415	104	0	78	0	26	1	1
416	94	0	85	1	44	1	1
417	82	1	75	1	65	1	1
418	109	0	81	0	28	1	1
419	79	1	73	1	45	1	1
420	104	1	91	1	76	1	3
421	56	1	48	1	45	1	1
422	67	1	55	1	52	1	1
423	72	1	69	1	59	1	1
424	103	0	58	0	29	1	1
425	61	0	41	1	25	1	1
426	63	0	39	1	26	1	1
427	88	0	58	1	41	1	1
428	87	0	70	1	39	1	1
429	61	0	42	0	21	1	1
430	66	1	47	1	35	1	2
431	103	0	79	0	37	1	2
432	62	1	61	1	57	1	1
