 1
 1
 587 233 220
 700
 1	108	0	76	0	30	1	1
2	110	0	43	1	25	1	1
3	92	1	81	1	55	1	1
4	81	0	33	1	28	1	3
5	120	1	99	1	73	1	1
6	111	0	70	1	48	1	1
7	98	0	72	1	46	1	3
8	95	0	66	0	31	1	3
9	85	0	84	0	30	1	1
10	71	0	32	1	25	1	1
11	36	1	34	1	25	1	2
12	97	1	67	1	62	1	1
13	33	1	25	1	23	1	2
14	95	0	27	1	26	1	3
15	94	0	81	1	44	1	1
16	41	1	39	1	38	1	1
17	104	1	74	1	65	1	3
18	52	1	41	1	36	1	3
19	104	0	78	0	34	1	1
20	83	1	77	1	46	1	1
21	74	0	56	1	30	1	2
22	95	1	80	1	63	1	2
23	56	1	35	1	33	1	1
24	96	1	95	1	49	1	4
25	88	0	68	0	30	1	1
26	80	0	65	0	29	1	2
27	60	1	55	1	41	1	2
28	113	0	56	0	20	1	1
29	93	0	31	1	31	1	1
30	87	0	83	0	26	1	3
31	110	0	67	1	44	1	1
32	118	0	25	1	21	1	3
33	61	1	44	1	39	1	3
34	120	0	30	1	26	1	1
35	107	0	49	1	25	1	1
36	64	0	60	0	26	1	4
37	91	1	67	1	54	1	1
38	78	1	64	1	49	1	1
39	61	1	34	1	31	1	2
40	119	0	94	0	36	1	2
41	81	0	34	1	34	1	1
42	57	1	56	1	42	1	2
43	69	0	48	1	30	1	4
44	81	1	58	1	42	1	2
45	76	0	74	0	26	1	1
46	93	1	77	1	67	1	2
47	83	0	63	1	32	1	2
48	79	1	65	1	43	1	1
49	112	0	69	1	40	1	2
50	97	0	44	1	31	1	5
51	98	1	60	1	51	1	1
52	119	0	46	1	27	1	1
53	112	0	51	1	44	1	2
54	97	1	68	1	49	1	2
55	118	1	77	1	76	1	2
56	97	1	73	1	49	1	2
57	95	1	82	1	76	1	2
58	91	1	71	1	69	1	1
59	76	0	38	1	36	1	1
60	81	0	66	0	22	1	3
61	60	1	40	1	33	1	3
62	93	0	42	1	41	1	4
63	102	0	82	0	39	1	1
64	60	1	59	1	38	1	3
65	79	0	56	1	30	1	2
66	70	1	52	1	39	1	4
67	113	0	51	1	36	1	1
68	96	0	38	1	33	1	2
69	107	1	64	1	57	1	3
70	81	1	80	1	70	1	2
71	49	0	25	1	21	1	2
72	60	1	51	1	41	1	1
73	103	1	76	1	64	1	1
74	95	1	70	1	62	1	1
75	111	0	49	1	26	1	1
76	85	1	84	1	72	1	1
77	48	1	36	1	31	1	2
78	86	0	76	0	38	1	3
79	71	1	48	1	47	1	2
80	90	0	43	1	33	1	1
81	98	0	52	1	44	1	3
82	73	0	37	1	23	1	2
83	61	1	48	1	39	1	2
84	75	1	75	1	63	1	2
85	74	1	42	1	40	1	1
86	98	0	88	0	26	1	1
87	97	0	69	1	41	1	1
88	89	1	77	1	46	1	1
89	73	1	64	1	55	1	3
90	84	1	69	1	66	1	1
91	38	1	37	1	29	1	4
92	61	1	47	1	39	1	2
93	57	1	44	1	42	1	1
94	98	0	79	0	20	1	4
95	83	1	76	1	57	1	1
96	75	0	62	1	36	1	2
97	60	1	55	1	45	1	2
98	79	1	64	1	40	1	3
99	103	0	76	1	44	1	3
100	96	1	82	1	59	1	3
101	86	0	51	1	27	1	1
102	103	0	54	1	31	1	1
103	83	1	71	1	62	1	3
104	106	1	76	1	71	1	2
105	78	0	58	1	30	1	1
106	79	0	25	1	20	1	4
107	97	1	94	1	73	1	2
108	91	0	87	0	43	1	5
109	97	0	48	1	29	1	3
110	119	0	25	1	21	1	2
111	54	1	49	1	36	1	2
112	86	0	70	1	42	1	2
113	88	0	67	0	30	1	1
114	109	1	82	1	75	1	4
115	88	0	39	1	35	1	1
116	91	0	81	0	36	1	1
117	103	0	97	0	27	1	2
118	75	1	49	1	42	1	1
119	105	0	49	1	35	1	1
120	109	0	57	1	50	1	2
121	71	0	55	1	32	1	1
122	91	1	57	1	57	1	1
123	80	0	66	0	29	1	3
124	71	0	30	1	22	1	1
125	93	0	47	0	22	1	1
126	72	1	55	1	43	1	3
127	73	0	46	1	33	1	1
128	90	0	83	0	20	1	2
129	91	0	76	0	35	1	1
130	71	0	67	0	27	1	1
131	78	1	71	1	42	1	1
132	86	1	71	1	56	1	1
133	115	0	35	1	27	1	1
134	103	0	73	0	30	1	2
135	64	1	63	1	53	1	1
136	66	1	51	1	46	1	1
137	82	1	77	1	54	1	2
138	98	0	97	0	31	1	2
139	100	0	62	0	31	1	3
140	94	1	65	1	49	1	1
141	97	0	81	0	27	1	1
142	102	0	78	0	39	1	2
143	113	0	46	1	36	1	2
144	66	1	50	1	42	1	1
145	101	0	30	1	26	1	2
146	100	0	56	1	35	1	2
147	91	0	50	1	40	1	2
148	106	1	61	1	56	1	1
149	103	1	63	1	58	1	4
150	75	1	57	1	41	1	2
151	71	1	68	1	64	1	3
152	85	0	67	1	39	1	2
153	97	1	63	1	56	1	1
154	61	0	48	1	30	1	2
155	80	0	54	1	35	1	1
156	73	1	66	1	62	1	3
157	90	1	74	1	69	1	3
158	118	0	61	1	40	1	2
159	94	0	43	1	31	1	2
160	90	0	49	1	30	1	1
161	61	0	43	0	20	1	1
162	74	1	73	1	59	1	1
163	58	1	53	1	51	1	1
164	100	1	62	1	53	1	1
165	64	1	46	1	45	1	2
166	83	0	71	0	34	1	2
167	80	0	51	1	34	1	1
168	71	1	60	1	46	1	1
169	113	0	56	1	46	1	1
170	110	0	76	0	31	1	1
171	71	0	61	1	35	1	1
172	87	0	82	0	41	1	1
173	105	0	85	0	37	1	1
174	92	0	66	1	36	1	2
175	100	0	47	1	36	1	2
176	99	0	98	0	37	1	2
177	97	1	79	1	49	1	2
178	70	0	41	1	33	1	2
179	68	0	35	1	28	1	2
180	118	0	67	0	32	1	1
181	117	0	65	1	38	1	2
182	82	0	54	1	28	1	1
183	74	1	69	1	64	1	3
184	83	1	69	1	47	1	1
185	95	1	74	1	55	1	1
186	70	0	65	0	28	1	2
187	86	0	51	1	31	1	2
188	95	0	85	0	40	1	1
189	98	0	29	1	29	1	2
190	120	1	69	1	68	1	1
191	103	0	51	1	44	1	2
192	87	1	78	1	67	1	3
193	81	1	75	1	48	1	1
194	74	1	57	1	39	1	6
195	66	0	34	1	28	1	3
196	104	1	95	1	74	1	2
197	87	1	70	1	61	1	1
198	111	0	75	0	30	1	1
199	106	0	40	1	33	1	1
200	68	0	61	1	33	1	1
201	83	1	47	1	45	1	2
202	70	1	54	1	49	1	4
203	48	1	36	1	31	1	1
204	99	0	54	0	25	1	3
205	119	1	97	1	72	1	2
206	39	1	32	1	31	1	2
207	85	0	57	1	36	1	1
208	97	0	67	0	30	1	3
209	93	1	74	1	66	1	1
210	108	0	59	1	31	1	1
211	113	0	92	0	33	1	2
212	52	1	37	1	28	1	1
213	57	1	33	1	29	1	1
214	99	0	37	1	30	1	2
215	92	0	64	1	33	1	2
216	119	0	59	1	39	1	1
217	54	1	52	1	49	1	1
218	75	0	45	1	35	1	3
219	79	1	68	1	44	1	1
220	116	0	49	1	47	1	1
221	83	0	44	1	23	1	1
222	98	1	96	1	56	1	3
223	78	1	72	1	57	1	1
224	98	0	88	1	47	1	2
225	41	1	33	1	31	1	2
226	59	1	35	1	34	1	2
227	83	0	78	0	37	1	1
228	68	0	34	1	33	1	1
229	103	0	69	1	49	1	3
230	97	0	53	1	32	1	2
231	92	1	63	1	50	1	4
232	108	0	57	1	40	1	1
233	62	1	60	1	58	1	1
234	101	0	46	1	25	1	2
235	99	0	53	1	36	1	1
236	67	1	67	1	55	1	2
237	99	0	46	1	38	1	2
238	103	1	80	1	79	1	1
239	91	0	69	0	32	1	3
240	71	0	63	1	33	1	2
241	95	0	54	1	36	1	1
242	72	0	51	1	34	1	3
243	64	0	35	1	32	1	2
244	78	1	77	1	55	1	2
245	76	1	50	1	41	1	1
246	116	0	97	1	53	1	3
247	91	0	25	1	24	1	3
248	83	0	56	1	35	1	3
249	40	1	26	1	23	1	2
250	117	0	52	1	39	1	1
251	90	0	81	0	40	1	1
252	98	1	94	1	75	1	1
253	62	1	57	1	50	1	1
254	119	1	84	1	80	1	2
255	75	1	60	1	60	1	1
256	59	1	42	1	34	1	2
257	76	1	74	1	51	1	3
258	95	0	65	1	39	1	1
259	100	1	91	1	70	1	1
260	81	0	40	1	26	1	2
261	93	1	83	1	47	1	1
262	116	1	77	1	66	1	1
263	108	1	97	1	59	1	2
264	77	0	48	1	30	1	1
265	86	0	51	1	35	1	2
266	61	1	44	1	42	1	1
267	90	1	67	1	51	1	1
268	67	1	41	1	41	1	2
269	80	0	30	1	30	1	1
270	69	1	51	1	38	1	1
271	94	0	92	1	47	1	2
272	118	0	98	0	22	1	2
273	69	0	49	1	27	1	2
274	97	0	91	0	39	1	1
275	93	1	79	1	54	1	2
276	88	0	59	1	33	1	3
277	116	0	67	1	37	1	3
278	97	0	35	1	28	1	2
279	87	0	71	1	41	1	3
280	77	1	54	1	44	1	2
281	88	0	54	1	39	1	1
282	94	0	54	1	36	1	1
283	87	0	77	1	43	1	1
284	100	1	80	1	72	1	2
285	83	0	40	1	36	1	5
286	91	0	54	0	22	1	2
287	109	0	58	1	54	1	1
288	94	0	55	1	30	1	2
289	34	1	32	1	31	1	1
290	83	1	80	1	57	1	2
291	108	0	40	1	26	1	2
292	72	0	37	1	32	1	2
293	93	0	93	0	28	1	2
294	71	0	56	1	33	1	3
295	104	0	78	0	26	1	2
296	94	0	85	1	44	1	2
297	82	1	75	1	65	1	2
298	109	0	81	0	28	1	2
299	79	1	73	1	45	1	3
300	104	1	91	1	76	1	4
301	56	1	48	1	45	1	2
302	67	1	55	1	52	1	2
303	72	1	69	1	59	1	1
304	103	0	58	0	29	1	2
305	61	0	41	1	25	1	4
306	63	0	39	1	26	1	1
307	88	0	58	1	41	1	3
308	87	0	70	1	39	1	1
309	61	0	42	0	21	1	2
310	66	1	47	1	35	1	2
311	103	0	79	0	37	1	2
312	62	1	61	1	57	1	1
313	57	1	55	1	30	1	1
314	64	1	45	1	41	1	3
315	92	0	47	1	45	1	4
316	95	0	70	1	44	1	1
317	43	1	30	1	28	1	1
318	79	0	61	1	34	1	1
319	103	0	71	0	25	1	1
320	116	0	45	1	37	1	3
321	96	0	63	1	42	1	2
322	106	1	66	1	61	1	1
323	59	1	40	1	31	1	2
324	85	1	79	1	52	1	3
325	116	0	46	1	34	1	2
326	64	1	56	1	48	1	1
327	70	1	63	1	40	1	1
328	105	0	37	1	35	1	3
329	94	1	85	1	50	1	1
330	94	0	52	1	45	1	3
331	66	1	64	1	43	1	1
332	55	0	54	0	26	1	2
333	76	0	44	1	36	1	1
334	79	1	64	1	57	1	1
335	106	0	68	1	41	1	2
336	110	1	75	1	66	1	3
337	119	1	91	1	64	1	1
338	62	1	59	1	51	1	1
339	45	1	44	1	28	1	2
340	70	1	43	1	41	1	3
341	106	0	62	1	49	1	2
342	95	0	67	1	36	1	1
343	90	0	61	0	23	1	1
344	83	1	52	1	49	1	1
345	88	0	67	0	26	1	2
346	118	0	68	0	25	1	4
347	98	1	78	1	56	1	1
348	98	0	95	0	27	1	1
349	84	1	80	1	75	1	1
350	57	1	48	1	45	1	3
351	86	1	84	1	45	1	3
352	81	0	45	1	34	1	3
353	70	1	54	1	37	1	4
354	71	1	61	1	52	1	3
355	78	1	73	1	40	1	2
356	69	1	63	1	46	1	1
357	72	1	67	1	56	1	2
358	75	0	75	0	36	1	2
359	94	1	88	1	50	1	6
360	65	1	51	1	50	1	3
361	81	1	56	1	46	1	2
362	68	0	44	1	27	1	1
363	108	0	52	1	45	1	2
364	114	0	80	1	44	1	2
365	84	0	39	1	22	1	2
366	62	0	58	1	30	1	4
367	86	0	68	0	33	1	3
368	59	0	52	0	22	1	2
369	42	0	33	1	21	1	2
370	110	0	74	1	38	1	3
371	79	0	62	0	28	1	2
372	86	0	53	1	33	1	2
373	78	0	60	0	20	1	2
374	105	0	88	0	29	1	2
375	115	0	75	0	29	1	2
376	73	1	72	1	59	1	1
377	77	0	77	0	36	1	1
378	94	0	59	1	36	1	4
379	52	1	33	1	30	1	2
380	68	1	61	1	60	1	2
381	78	0	63	0	20	1	2
382	91	0	71	1	42	1	4
383	79	1	79	1	58	1	1
384	82	0	50	1	35	1	3
385	74	1	53	1	43	1	1
386	93	0	62	0	26	1	4
387	86	0	36	1	31	1	3
388	76	0	26	1	26	1	2
389	100	1	74	1	58	1	3
390	115	0	52	0	22	1	1
391	44	1	36	1	35	1	3
392	119	0	47	1	35	1	3
393	89	0	57	0	23	1	1
394	85	0	39	1	24	1	2
395	81	0	55	1	32	1	3
396	70	0	37	1	33	1	4
397	89	1	64	1	52	1	1
398	115	0	81	0	36	1	1
399	89	0	78	0	30	1	1
400	64	0	63	0	30	1	2
401	44	1	39	1	39	1	1
402	84	0	41	1	36	1	1
403	51	1	44	1	29	1	1
404	82	0	66	1	38	1	2
405	84	0	47	1	35	1	4
406	89	1	67	1	45	1	1
407	61	1	57	1	56	1	2
408	83	1	61	1	51	1	2
409	84	0	60	0	25	1	2
410	71	0	48	1	32	1	2
411	117	0	52	1	31	1	3
412	73	0	50	1	35	1	2
413	80	0	74	0	34	1	1
414	92	1	75	1	65	1	1
415	45	1	41	1	34	1	2
416	112	0	53	1	49	1	3
417	88	1	58	1	52	1	2
418	98	0	64	0	25	1	3
419	79	1	73	1	51	1	2
420	105	0	70	1	43	1	2
421	118	0	79	1	51	1	1
422	86	0	32	1	31	1	3
423	64	1	58	1	52	1	2
424	42	1	42	1	32	1	1
425	64	1	55	1	43	1	3
426	84	0	70	0	35	1	1
427	76	0	57	1	36	1	1
428	95	1	60	1	55	1	3
429	80	1	66	1	52	1	1
430	109	0	73	0	23	1	3
431	72	1	65	1	54	1	1
432	98	0	55	1	44	1	2
