 1
 1
 587 233 220
 300
 1	108	0	76	0	30	1	7
2	110	0	43	1	25	1	4
3	92	1	81	1	55	1	5
4	81	0	33	1	28	1	5
5	120	1	99	1	73	1	2
6	111	0	70	1	48	1	4
7	98	0	72	1	46	1	5
8	95	0	66	0	31	1	5
9	85	0	84	0	30	1	5
10	71	0	32	1	25	1	7
11	36	1	34	1	25	1	8
12	97	1	67	1	62	1	6
13	33	1	25	1	23	1	4
14	95	0	27	1	26	1	4
15	94	0	81	1	44	1	4
16	41	1	39	1	38	1	3
17	104	1	74	1	65	1	5
18	52	1	41	1	36	1	4
19	104	0	78	0	34	1	3
20	83	1	77	1	46	1	3
21	74	0	56	1	30	1	6
22	95	1	80	1	63	1	5
23	56	1	35	1	33	1	6
24	96	1	95	1	49	1	3
25	88	0	68	0	30	1	3
26	80	0	65	0	29	1	3
27	60	1	55	1	41	1	5
28	113	0	56	0	20	1	8
29	93	0	31	1	31	1	3
30	87	0	83	0	26	1	7
31	49	0	25	1	21	1	7
32	60	1	51	1	41	1	6
33	103	1	76	1	64	1	4
34	95	1	70	1	62	1	5
35	111	0	49	1	26	1	3
36	85	1	84	1	72	1	4
37	48	1	36	1	31	1	1
38	86	0	76	0	38	1	7
39	71	1	48	1	47	1	4
40	90	0	43	1	33	1	5
41	98	0	52	1	44	1	3
42	73	0	37	1	23	1	6
43	61	1	48	1	39	1	3
44	75	1	75	1	63	1	6
45	74	1	42	1	40	1	5
46	98	0	88	0	26	1	2
47	97	0	69	1	41	1	5
48	89	1	77	1	46	1	5
49	73	1	64	1	55	1	6
50	84	1	69	1	66	1	2
51	38	1	37	1	29	1	4
52	61	1	47	1	39	1	2
53	57	1	44	1	42	1	4
54	98	0	79	0	20	1	2
55	83	1	76	1	57	1	9
56	75	0	62	1	36	1	4
57	60	1	55	1	45	1	8
58	79	1	64	1	40	1	5
59	103	0	76	1	44	1	4
60	96	1	82	1	59	1	2
61	97	0	81	0	27	1	2
62	102	0	78	0	39	1	4
63	113	0	46	1	36	1	5
64	66	1	50	1	42	1	5
65	101	0	30	1	26	1	7
66	100	0	56	1	35	1	4
67	91	0	50	1	40	1	7
68	106	1	61	1	56	1	3
69	103	1	63	1	58	1	5
70	75	1	57	1	41	1	3
71	71	1	68	1	64	1	6
72	85	0	67	1	39	1	4
73	97	1	63	1	56	1	5
74	61	0	48	1	30	1	4
75	80	0	54	1	35	1	2
76	73	1	66	1	62	1	3
77	90	1	74	1	69	1	2
78	118	0	61	1	40	1	7
