1
1
1200 800 1000
25
1	210	0	170	0	210	1	45
2	210	0	150	0	190	1	58
3	230	0	170	0	200	1	30
4	230	0	160	0	210	1	112
5	240	0	180	0	110	1	50
6	250	0	190	0	210	1	70
7	250	0	190	0	250	1	6
8	250	0	190	0	260	1	57
9	250	0	220	0	210	1	5
10	270	0	180	0	170	1	13
11	280	0	210	0	90	1	31
12	290	0	220	0	190	1	19
13	290	0	210	0	170	1	100
14	290	0	140	0	260	1	30
15	290	0	220	0	280	1	30
16	290	0	220	0	220	1	10
17	290	0	210	0	90	1	23
18	290	0	220	0	270	1	54
19	300	0	220	0	120	1	20
20	320	0	250	0	250	1	45
21	330	0	210	0	260	1	10
22	330	0	250	0	280	1	25
23	390	0	280	0	80	1	40
24	390	0	270	0	140	1	50
25	390	0	220	0	80	1	30
