1
1
1200 800 1000
20
1	240	0	200	0	340	1	40
2	250	0	190	0	210	1	60
3	250	0	200	0	340	1	29
4	260	0	170	0	270	1	68
5	270	0	220	0	270	1	35
6	270	0	200	0	350	1	39
7	270	0	200	0	260	1	63
8	280	0	210	0	140	1	152
9	280	0	220	0	90	1	70
10	280	0	250	0	120	1	91
11	280	0	170	0	90	1	54
12	290	0	200	0	260	1	19
13	290	0	210	0	210	1	41
14	290	0	220	0	180	1	36
15	300	0	220	0	270	1	50
16	300	0	220	0	120	1	52
17	300	0	220	0	90	1	54
18	310	0	210	0	280	1	32
19	330	0	210	0	280	1	20
20	380	0	190	0	300	1	38
